timestamp_utc,mean_risk,max_risk,mean_rainfall,max_rainfall,high_risk_cells,very_high_cells
2019-05-03 00:00:00+00:00,0.3234648305521606,0.9522667947606358,0.5386590630971457,0.8806766130517207,67,65
2019-05-03 00:30:00+00:00,0.3255076221884302,0.9545060176378104,0.5437660421878199,0.8862713919891944,67,65
2019-05-03 01:00:00+00:00,0.32460908857129445,0.9552423333762536,0.5415197081449804,0.8881121813353025,67,66
2019-05-03 01:30:00+00:00,0.32541155503367825,0.9558033364610847,0.54352587430094,0.8895146890473802,68,66
2019-05-03 02:00:00+00:00,0.3246293495012087,0.9549812483189456,0.5415700926149191,0.8874684093887488,68,66
2019-05-03 02:30:00+00:00,0.3274701717300385,0.9556526075284353,0.5486722669804253,0.8891468074124729,68,66
2019-05-03 03:00:00+00:00,0.3381287153786818,0.9623615479612235,0.5753187584295244,0.9061452091097545,68,66
2019-05-03 03:30:00+00:00,0.3427104644769141,0.9663609525622704,0.5867731483074562,0.9159334652279263,68,66
2019-05-03 04:00:00+00:00,0.3478903628084093,0.9672313950256453,0.5997228941361943,0.9181095713863633,68,66
2019-05-03 04:30:00+00:00,0.3457077738775282,0.9669478592897871,0.5942661539541448,0.9174007320467181,68,66
2019-05-03 05:00:00+00:00,0.3493047771209513,0.9686093673537701,0.6032586449303514,0.9215320014532731,68,66
2019-05-03 05:30:00+00:00,0.37872739647557274,0.9862516084582089,0.676815193316905,0.9656489290968773,68,66
2019-05-03 06:00:00+00:00,0.388105891275081,0.9917466087410294,0.7002614303156757,0.9793864298039284,68,67
2019-05-03 06:30:00+00:00,0.3851294646085975,0.9926505246361884,0.6928203636494668,0.9816342986128709,68,67
2019-05-03 07:00:00+00:00,0.3904099256908267,0.9951275420226446,0.70602151635504,0.9878268420790113,68,66
2019-05-03 07:30:00+00:00,0.3956837150137938,0.9981444435526525,0.7192059896624575,0.9963101781923104,68,66
2019-05-03 08:00:00+00:00,0.3967613849682988,0.992703022222535,0.7219001645487201,1.0,68,66
2019-05-03 08:30:00+00:00,0.3978213658580164,0.99650582294156,0.7245501167730141,1.0,68,66
2019-05-03 09:00:00+00:00,0.39352738476127763,0.9977066525774909,0.7138151640311671,0.9956719003512743,68,66
2019-05-03 09:30:00+00:00,0.3791821820273636,0.9813650291089886,0.6779521571963821,0.9749683455518368,67,66
2019-05-03 10:00:00+00:00,0.3633226088522759,0.9613833564326526,0.6383032242586627,0.9502735293884713,67,66
2019-05-03 10:30:00+00:00,0.3479997537368583,0.9491581268395723,0.5999960864701189,0.9264780007855095,67,64
2019-05-03 11:00:00+00:00,0.32964802377810004,0.9244850938183962,0.5541167615732233,0.8984521136406161,67,57
2019-05-03 11:30:00+00:00,0.30407698751493933,0.914625851156394,0.49018917091532144,0.8599107269545344,67,46
2019-05-03 12:00:00+00:00,0.28237749477627755,0.8705029891677339,0.435940439068667,0.825386476878695,67,41
2019-05-03 12:30:00+00:00,0.2632853605992458,0.8574684973868755,0.3882101036260876,0.7975234278834682,67,29
2019-05-03 13:00:00+00:00,0.2439250120392978,0.7959401696309585,0.3398093653692384,0.6585402920783635,67,11
2019-05-03 13:30:00+00:00,0.22316078168662298,0.7604326279053504,0.28789880622147557,0.5924806897399171,66,1
2019-05-03 14:00:00+00:00,0.20816778316093673,0.7363629054211219,0.25041630990725994,0.575029762981155,66,0
2019-05-03 14:30:00+00:00,0.20274345976322858,0.7492211299541389,0.23685535153604453,0.5514603568998602,66,0
2019-05-03 15:00:00+00:00,0.19014703277946352,0.7437863579953321,0.20536443395357695,0.5364537748564406,66,0
2019-05-03 15:30:00+00:00,0.17558617841983612,0.7041370666505998,0.16896241603241027,0.4627567378387332,66,0
2019-05-03 16:00:00+00:00,0.16533403777997438,0.6994252189688666,0.14333206443275595,0.38308431203540394,66,0
2019-05-03 16:30:00+00:00,0.15438593352159807,0.6811836455437908,0.11596182091916629,0.3019932007181663,66,0
2019-05-03 17:00:00+00:00,0.14722409657552069,0.6709137310629537,0.09805722855397277,0.24927603278857527,66,0
2019-05-03 17:30:00+00:00,0.1450963457833066,0.6643877651854357,0.09273785157343757,0.38133279072150605,66,0
2019-05-03 18:00:00+00:00,0.13736663794226778,0.6511141779409135,0.0734135991031916,0.2570192419619165,66,0
2019-05-03 18:30:00+00:00,0.131355437287722,0.6543761573739377,0.05838559746682722,0.18469878912880247,66,0
2019-05-03 19:00:00+00:00,0.1266558967470259,0.6392188435176234,0.046636728982735846,0.10675693724994036,66,0
2019-05-03 19:30:00+00:00,0.12260673240990386,0.6284575268114525,0.03651381813993072,0.09337353991593975,66,0
2019-05-03 20:00:00+00:00,0.11938386021397708,0.6203982886090653,0.02845650532262284,0.07561529432834761,66,0
2019-05-03 20:30:00+00:00,0.11565888974946271,0.6147486667441298,0.019144228621178958,0.05173029151909165,66,0
2019-05-03 21:00:00+00:00,0.11393331557345203,0.6135329910080735,0.014830293181152277,0.10386709251947167,66,0
2019-05-03 21:30:00+00:00,0.11269903091434484,0.6084143038242537,0.01174458153338433,0.10135632286480313,66,0
2019-05-03 22:00:00+00:00,0.11204317217717298,0.6061983666943378,0.010104934690454644,0.13087431209049635,66,0
2019-05-03 22:30:00+00:00,0.11171587429681941,0.6048948254344778,0.009286689989570733,0.13445953081633027,66,0
2019-05-03 23:00:00+00:00,0.11109115795275516,0.604371976312564,0.007724899129410082,0.14111758702064892,66,0
2019-05-03 23:30:00+00:00,0.10993690728450378,0.6031044276832463,0.004839272458781659,0.07116096680883825,66,0
2019-05-04 00:00:00+00:00,0.10934874895422388,0.6019455962195907,0.0033688766330818706,0.0411339740812214,66,0
