timestamp_utc,latitude,longitude,rainfall_mm_hr,rainfall_lag_30min,rainfall_lag_60min,rainfall_lag_90min,rainfall_lag_2hr,rainfall_change_30min,rainfall_rolling_1hr,rainfall_rolling_3hr,rainfall_rolling_6hr,spatial_mean_rainfall,spatial_max_rainfall,spatial_rainfall_std,rainfall_to_regional_max,regional_rainfall_1hr,regional_rainfall_3hr,regional_rainfall_6hr,flood_area_fraction,flood_label,distance_to_water_m,distance_to_river_m,distance_to_lake_m,distance_to_reservoir_m,distance_to_inundation_area_m,near_river_1km,near_river_3km,near_water_1km,near_water_3km,near_inundation_3km,waterbody_count_5km,river_segment_count_5km,rainfall_hazard,flood_susceptibility,dynamic_flood_risk,risk_level_dynamic
2019-05-03 12:00:00+00:00,19.85,86.35,0.53,0.59999996,0.53999996,0.72999996,0.93,-0.0699999599999999,1.12999996,5.13999988,11.90999973,1.6604277763582902,11.969999,1.82230421688322,0.0442773600668337,3.538422398631015,15.42572165481016,42.54628272518984,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.3134949731063571,0.00010653853,0.1254619123646131,Low
2019-05-03 12:30:00+00:00,19.85,86.35,0.06,0.53,0.59999996,0.53999996,0.72999996,-0.47,0.5900000000000001,3.389999879999999,10.86999973,1.3275668162165783,9.05,1.58662626652536,0.0066298335215653,2.987994592574865,13.194732389342247,39.96299399319786,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.26419182961734455,0.00010653853,0.10574065496900809,Low
2019-05-03 13:00:00+00:00,19.85,86.35,0.0,0.06,0.53,0.59999996,0.53999996,-0.06,0.06,2.45999988,9.61999973,1.143743294262033,6.8599997,1.3822111216393982,0.0,2.4713101104786084,11.13735274254278,36.0923790805615,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.22297638998084532,0.00010653853,0.0892544791144084,Low
2019-05-03 13:30:00+00:00,19.85,86.35,0.0,0.0,0.06,0.53,0.59999996,0.0,0.0,1.729999919999999,8.75999978,0.810160411871658,4.2999997,1.0804231288965926,0.0,1.9539037061336888,9.198101441122995,32.157432623617645,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.18918856982774424,0.00010653853,0.07573935105316797,Low
2019-05-03 14:00:00+00:00,19.85,86.35,0.48,0.0,0.0,0.06,0.53,0.48,0.48,1.669999959999999,8.40999978,0.8079946427326204,5.67,1.197151653183947,0.0846560697255608,1.618155054604277,7.627887563713904,28.466229482997324,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.178223798812468,0.00010653853,0.07135344264705747,Low
2019-05-03 14:30:00+00:00,19.85,86.35,0.11,0.48,0.0,0.0,0.06,-0.37,0.59,1.179999999999999,7.49999978,1.0383154946443858,5.75,1.3778485243492933,0.0191304314555771,1.8463101373770043,6.7882084360855615,24.730454127425133,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.15773626387838455,0.00010653853,0.06315842867342408,Low
2019-05-03 15:00:00+00:00,19.85,86.35,0.0,0.11,0.48,0.0,0.0,-0.11,0.11,0.6499999999999991,5.78999988,0.7294117525240637,5.42,1.034243006599274,0.0,1.7677272471684482,5.857192412251337,21.28291406706149,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.13050761181257228,0.00010653853,0.05226696784709918,Low
2019-05-03 15:30:00+00:00,19.85,86.35,0.0,0.0,0.11,0.48,0.0,0.0,0.0,0.5899999999999992,3.97999988,0.5443315415508025,4.37,0.8290418501768484,0.0,1.2737432940748654,5.073957137585562,18.26868952692781,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.10584763143191159,0.00010653853,0.0424029756948349,Low
2019-05-03 16:00:00+00:00,19.85,86.35,0.0,0.0,0.0,0.11,0.48,0.0,0.0,0.5899999999999992,3.04999988,0.4788769951390375,2.6799998,0.6387389562500453,0.0,1.023208536689839,4.409090838462567,15.546443581005349,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.08922497213823714,0.00010653853,0.035753911977365126,Low
2019-05-03 16:30:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.5899999999999992,2.31999992,0.2602941149010696,2.6499999,0.4000163080492051,0.0,0.7391711100401062,3.8592245414919786,13.057325982614977,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.07369515402184172,0.00010653853,0.029541984730806953,Low
2019-05-03 17:00:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099999999999991,1.77999996,0.2952673751470587,4.49,0.5919661424153715,0.0,0.5555614900481274,3.346497273906417,10.97438483762032,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.05975338219568456,0.00010653853,0.02396527600034409,Low
2019-05-03 17:30:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1800000000000002,0.426256677430481,7.2799997,0.9217068686166514,0.0,0.7215240525775393,2.734438456692513,9.522646892778075,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.05361433912057382,0.00010653853,0.021509658770299794,Low
2019-05-03 18:00:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.1752406396925133,5.02,0.4407108795850895,0.0,0.6014973171229938,2.1802673438609625,8.037459756112298,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.043753332195509,0.00010653853,0.017565256000273862,Low
2019-05-03 18:30:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900000000000001,0.1704545426871657,3.32,0.4394031421288937,0.0,0.3456951823796783,1.8063903449973264,6.880347482582888,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.03449043736812136,0.00010653853,0.013860098069318809,Low
2019-05-03 19:00:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900000000000001,0.0915508007272726,1.0799999,0.1787452552560779,0.0,0.2620053434144376,1.4190641505855617,5.828154989048128,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.028223841346470196,0.00010653853,0.011353459660658344,Low
2019-05-03 19:30:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900000000000001,0.0320320851096256,0.62,0.0866018526301924,0.0,0.1235828858368975,1.1908021207941175,5.050026662286096,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.022709937686239783,0.00010653853,0.009147898196566178,Low
2019-05-03 20:00:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0191176467272727,0.78999996,0.0661464932097127,0.0,0.0511497318368975,0.9146523923743316,4.261149666280748,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.017079022348244675,0.00010653853,0.006895532061368135,Low
2019-05-03 20:30:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051069517299465,0.25,0.0244590650928939,0.0,0.0242245984572183,0.4935026666737968,3.22794112336631,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.011370294401682612,0.00010653853,0.004612040882743309,Low
2019-05-03 21:00:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019491978433155,2.81,0.1661066828901655,0.0,0.0245989301631007,0.3377540054144385,2.518021349275401,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.008580431877267519,0.00010653853,0.0034960958729772715,Low
2019-05-03 21:30:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240641710187165,2.8,0.2072261747771943,0.0,0.0435561494518707,0.1913636337459893,1.997753978743316,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.006655379523218634,0.00010653853,0.0027260749313577177,Low
2019-05-03 22:00:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399732618609625,3.31,0.2909838156546053,0.0,0.0640374328796782,0.1397860948796791,1.5588502454652409,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.005480399835449355,0.00010653853,0.0022560830562500063,Low
2019-05-03 22:30:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035080213262032,3.6599998,0.2892448619340224,0.0,0.0750534751229937,0.1428342230320855,1.333636343826203,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.005041045583774751,0.00010653853,0.0020803413555801646,Low
2019-05-03 23:00:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282620311229946,4.0099998,0.2732132696705762,0.0,0.0633422443850258,0.1519786074278075,1.066630999802139,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.004165299983160216,0.00010653853,0.0017300431153343507,Low
2019-05-03 23:30:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090374330240641,0.39,0.0445848726555221,0.0,0.0372994641470579,0.1559090887219251,0.6494117553957219,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.0026221803248508875,0.00010653853,0.0011127952520106192,Low
2019-05-04 00:00:00+00:00,19.85,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066042779251336,0.66999996,0.0452098881558416,0.0,0.0156417109491969,0.1430213882139037,0.4807753936283422,0.0,0,11382.559547074488,10709.89593674132,24676.545298401645,40467.86741023902,84298.34507726938,0,0,0,0,0,1,1,0.0017495154757480847,0.00010653853,0.000763729312369498,Low
2019-05-02 00:00:00+00:00,19.85,86.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070320855026737,0.17,0.0235692813756553,0.0,0.0070320855026737,0.0070320855026737,0.0070320855026737,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.0,1.2809419e-05,7.685651326028164e-06,Low
2019-05-02 00:30:00+00:00,19.85,86.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079946522994652,0.22,0.0255447871013764,0.0,0.015026737802139,0.015026737802139,0.015026737802139,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.0,1.2809419e-05,7.685651326028164e-06,Low
2019-05-02 01:00:00+00:00,19.85,86.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051604277459893,0.14999999,0.0197803196495783,0.0,0.0131550800454545,0.0201871655481283,0.0201871655481283,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.0,1.2809419e-05,7.685651326028164e-06,Low
2019-05-02 01:30:00+00:00,19.85,86.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103475933208556,0.72999996,0.0592005430066749,0.0,0.0155080210668449,0.0305347588689839,0.0305347588689839,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.0,1.2809419e-05,7.685651326028164e-06,Low
2019-05-02 02:00:00+00:00,19.85,86.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118983956631016,1.37,0.0979324072835767,0.0,0.0222459889839572,0.0424331545320855,0.0424331545320855,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.00010238872571432333,1.2809419e-05,4.86411416117575e-05,Low
2019-05-02 02:30:00+00:00,19.85,86.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445721909117646,1.4599999,0.1945427061561333,0.0,0.0564705865748663,0.0870053454438502,0.0870053454438502,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.0009920731929886773,1.2809419e-05,0.00040451492852149913,Low
2019-05-02 03:00:00+00:00,19.85,86.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397326199117646,2.36,0.2696366982519451,0.0,0.0843048108235294,0.1197058798529411,0.1267379653556149,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.001706596687158005,1.2809419e-05,0.0006903243261892302,Low
2019-05-02 03:30:00+00:00,19.85,86.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0978609604224599,2.45,0.3446235320238858,0.0,0.1375935803342245,0.2095721879759358,0.2245989257780748,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.0032789732567013717,1.2809419e-05,0.001319274954006577,Low
2019-05-02 04:00:00+00:00,19.85,86.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1872727244679144,7.68,0.654900307076216,0.0,0.2851336848903743,0.3916844846978609,0.4118716502459892,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.007047846247814946,1.2809419e-05,0.0028268241504520067,Low
2019-05-02 04:30:00+00:00,19.85,86.45,0.42999998,0.0,0.0,0.0,0.0,0.42999998,0.42999998,0.42999998,0.42999998,0.5804277975828877,12.28,1.3517240535594952,0.0350162821647978,0.7677005220508021,0.961764688959893,0.9922994478288768,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.03358165091763538,1.2809419e-05,0.013440346018380182,Low
2019-05-02 05:00:00+00:00,19.85,86.45,0.07,0.42999998,0.0,0.0,0.0,-0.35999998,0.49999998,0.49999998,0.49999998,0.4546791366524056,12.36,1.2682451710961715,0.0056634299625056,1.035106934235294,1.4045454299491975,1.4469785844812837,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.03558347331081402,1.2809419e-05,0.014241074975651635,Low
2019-05-02 05:30:00+00:00,19.85,86.45,0.26,0.07,0.42999998,0.0,0.0,0.19,0.33,0.75999998,0.75999998,0.749625659366309,12.61,1.6495825556870902,0.0206185550659353,1.2043047960187168,2.1095988984037435,2.196604243847593,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.04731301770848786,1.2809419e-05,0.018932892734721173,Low
2019-05-02 06:00:00+00:00,19.85,86.45,0.45999998,0.26,0.07,0.42999998,0.0,0.1999999799999999,0.71999998,1.21999996,1.21999996,1.0445187001844911,12.63,1.791415511893656,0.0364212148518436,1.7941443595508022,3.1143849786764704,3.234090858529412,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.07451895490492995,1.2809419e-05,0.02981526761329801,Low
2019-05-02 06:30:00+00:00,19.85,86.45,1.17,0.45999998,0.26,0.07,0.42999998,0.71000002,1.62999998,2.38999996,2.38999996,1.7450267091203209,12.719999,2.133667112250769,0.0919811320754717,2.7895454093048127,4.761550727374331,4.971122915350267,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.1315958156147033,1.2809419e-05,0.05264601189720735,Low
2019-05-02 07:00:00+00:00,19.85,86.45,1.02,1.17,0.45999998,0.26,0.07,-0.1499999999999999,2.19,3.40999996,3.40999996,1.6064170818716572,12.429999,2.011517716431072,0.082059533386967,3.3514437909919783,6.180695084778075,6.572379569475936,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.16006426313229966,1.2809419e-05,0.0640333909042459,Low
2019-05-02 07:30:00+00:00,19.85,86.45,0.95,1.02,1.17,0.45999998,0.26,-0.07,1.97,3.92999998,4.35999996,1.636737937497326,12.69,2.0604239188369227,0.074862090239394,3.2431550193689844,7.237005224692513,8.198769913652406,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.16852942330257165,1.2809419e-05,0.06741945497235469,Low
2019-05-02 08:00:00+00:00,19.85,86.45,2.22,0.95,1.02,1.17,0.45999998,1.2700000000000002,3.17,6.07999998,6.57999996,1.0560962363074868,12.7,1.6650635361690826,0.1748031358422728,2.6928341738048127,7.838422324347594,9.242967754296792,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.21271932350399547,1.2809419e-05,0.08509541505292423,Low
2019-05-02 08:30:00+00:00,19.85,86.45,1.75,2.22,0.95,1.02,1.17,-0.4700000000000002,3.97,7.56999998,8.32999996,1.1769518543128337,11.92,1.6858150403443015,0.146812068220464,2.233048090620321,8.265748519294117,10.375347417697862,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.21798435361140958,1.2809419e-05,0.08720142709588986,Low
2019-05-02 09:00:00+00:00,19.85,86.45,0.71999997,1.75,2.22,0.95,1.02,-1.03000003,2.4699999700000004,7.82999997,9.04999993,1.0443047970588233,9.58,1.45887681964438,0.0751565652237405,2.221256651371658,8.26553461616845,11.37991959484492,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.18905603798157905,1.2809419e-05,0.07563010084395766,Low
2019-05-02 09:30:00+00:00,19.85,86.45,0.83,0.71999997,1.75,2.22,0.95,0.1100000299999999,1.5499999700000004,7.48999997,9.87999993,1.167299442580214,8.33,1.302306004683354,0.099639843980811,2.2116042396390374,7.687807349628343,12.449358077002676,0.0,0,13993.786515942698,13888.648941507829,35123.88349999502,50737.77667922931,94763.46857337492,0,0,0,0,0,1,1,0.18244366001600285,1.2809419e-05,0.07298514965772716,Low
